restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
DREAM CAFE,Routine,12/23/2019,80,6465,MOCKINGBIRD,#380,75214,6465 E MOCKINGBIRD LN STE #380,12/1/2019,FY2020
DREAMS FOODMART,Follow-up,1/8/2019,80,3502,LANCASTER,,75216,3502 S LANCASTER RD,1/1/2019,FY2019
DRINK'S SALOON,Routine,9/11/2019,81,13440,T I,#2,75243,13440 T I BLVD #2,9/1/2019,FY2019
DRIP COFFEE COMPANY,Routine,3/14/2019,93,3888,OAK LAWN,#106,75219,3888 OAK LAWN AVE #106,3/1/2019,FY2019
DRIVE IN MOBIL MART,Routine,11/8/2019,92,5711,EAST GRAND,,75223,5711 EAST GRAND AVE,11/1/2019,FY2020
DUC CHUONG MIDNITE GARLAND,Routine,2/21/2019,83,9780,WALNUT,#138,75243,9780 WALNUT ST #138,2/1/2019,FY2019
DUDE SWEET CHOCOLATE,Routine,3/6/2019,93,408,EIGHTH,102,75208,408 W EIGHTH ST 102,3/1/2019,FY2019
DUDE SWEET CHOCOLATE,Routine,9/21/2018,95,1340,INWOOD,,75247,1340 INWOOD RD,9/1/2018,FY2018
DUGG BURGER,Routine,3/16/2019,90,9540,GARLAND,#407,75218,9540 GARLAND RD #407,3/1/2019,FY2019
DULCERIA GLORIA,Routine,11/24/2019,96,10788,HARRY HINES,E28,75220,10788 HARRY HINES BLVD E28,11/1/2019,FY2020
DULCET CAFE AND BAKERY,Routine,2/20/2019,88,320,SINGLETON,#190,75212,320 SINGLETON BLVD #190,2/1/2019,FY2019
DUNKIN DONUTS,Routine,12/22/2019,96,8008,CEDAR SPRINGS,C2174,75235,8008 CEDAR SPRINGS RD C2174,12/1/2019,FY2020
DUNKIN DONUTS,Routine,12/22/2019,95,8008,CEDAR SPRINGS,L2103,75235,8008 CEDAR SPRINGS RD L2103,12/1/2019,FY2020
DUNKIN DONUTS,Routine,10/30/2019,99,8008,HERB KELLEHER,C2174,75235,8008 HERB KELLEHER WAY STE# C2174,10/1/2019,FY2020
DUNKIN DONUTS,Routine,4/7/2019,96,6401,NORTHWEST,#130,75214,6401 E NORTHWEST HWY #130,4/1/2019,FY2019
DUNKIN DONUTS / BASKIN ROBBINS,Routine,1/7/2019,90,14841,COIT,,75248,14841 COIT RD,1/1/2019,FY2019
DUNKIN DONUTS / BASKIN ROBBINS,Routine,12/20/2018,80,13535,PRESTON,,75240,13535 PRESTON RD,12/1/2018,FY2019
DUNSTON'S STEAKHOUSE,Routine,10/29/2019,80,8526,HARRY HINES,,75235,8526 HARRY HINES BLVD,10/1/2019,FY2020
DUNSTON'S STEAKHOUSE,Routine,9/20/2019,84,5423,LOVERS,,75209,5423 W LOVERS LN,9/1/2019,FY2019
DYNAMIC CAFE/ DYNAMIC LOVE FOR CHILDREN & YOUTH,Routine,2/22/2017,80,3917,CAMP WISDOM,#103,75237,3917 W CAMP WISDOM RD STE #103,2/1/2017,FY2017
E & M C-STORE,Routine,7/24/2019,98,1502,CENTERVILLE,,75228,1502 CENTERVILLE RD,7/1/2019,FY2019
E B COMSTOCK JR HIGH,Routine,12/18/2019,92,7800,HODDE,,75217,7800 HODDE ST,12/1/2019,FY2020
E H CARY JR HIGH,Routine,5/9/2019,97,3978,KILLION,,75229,3978 KILLION DR,5/1/2019,FY2019
E P CAILLET ELEMENTARY,Routine,9/11/2019,94,3033,MERRELL,,75229,3033 MERRELL RD,9/1/2019,FY2019
E RAE KOREAN FOOD,Routine,9/14/2019,86,11434,EMERALD,#108,75229,11434 EMERALD ST #108,9/1/2019,FY2019
E Z SHOP,Routine,11/19/2018,96,10550,WALNUT,,75243,10550 WALNUT ST,11/1/2018,FY2019
E Z TRIP FOOD STORES #17,Routine,9/25/2019,80,8240,ABRAMS,,75231,8240 ABRAMS RD,9/1/2019,FY2019
E-BAR TEX MEX RESTAURANT,Routine,12/16/2019,82,1901,HASKELL,#100,75204,1901 N HASKELL AVE #100,12/1/2019,FY2020
E-BAR TEX-MEX,Routine,12/16/2019,95,1901,HASKELL,#100,75204,1901 HASKELL AVE #100,12/1/2019,FY2020
E-Z STOP #1,Routine,7/17/2019,80,2809,LANCASTER,,75216,2809 S LANCASTER RD,7/1/2019,FY2019
E-Z TRIP FOOD MART #18,Routine,1/8/2020,98,3130,BUCKNER,,75228,3130 N BUCKNER BLVD,1/1/2020,FY2020
E-Z TRIP FOOD STORE,Routine,4/11/2019,88,9811,WALNUT HILL,,75238,9811 WALNUT HILL LN,4/1/2019,FY2019
E.D. WALKER MIDDLE SCHOOL,Routine,9/25/2019,97,12532,NUESTRA,,75230,12532 NUESTRA DR,9/1/2019,FY2019
EAGLE ADVANTAGE CHARTER,Routine,11/5/2019,99,4010,JOSEPH HARDIN,,75236,4010 JOSEPH HARDIN DR,11/1/2019,FY2020
EAGLE OATES FOOD MART,Routine,2/13/2019,96,2222,OATES,,75228,2222 OATES DR,2/1/2019,FY2019
EAGLE TRAVEL CENTER #1,Routine,2/5/2019,80,2275,NORTHWEST,,75220,2275 W NORTHWEST HWY,2/1/2019,FY2019
EAGLE TRAVEL CENTER #1/KITCHEN,Routine,11/3/2016,83,10969,STEMMONS,,75220,10969 N STEMMONS FRWY,11/1/2016,FY2017
EAST BOUND AND DOWN ICE HOUSE,Routine,10/30/2019,83,3826,ROSS,,75204,3826 ROSS AVE,10/1/2019,FY2020
EAST DALLAS SOCIAL ASSOCIATION,Routine,2/1/2019,92,3035,BUCKNER,,75228,3035 N BUCKNER BLVD,2/1/2019,FY2019
EAST GATE BAPTIST CHURCH,Routine,8/29/2019,87,6960,POLK,,75232,6960 S POLK ST,8/1/2019,FY2019
EAST GRAND CANTINA,Routine,6/20/2019,92,5623,GRAND,,75223,5623 E GRAND AVE,6/1/2019,FY2019
EAST HAMPTON SANDWICH CO,Routine,11/26/2019,86,3888,OAK LAWN,#100,75219,3888 OAK LAWN AVE #100,11/1/2019,FY2020
EAST HAMPTON SANDWICH CO.,Routine,12/11/2019,91,200,CRESCENT,#100,75201,200 CRESCENT CT #100,12/1/2019,FY2020
EAST HAMPTON SANDWICH CO.,Routine,3/21/2019,91,12300,INWOOD,#180,75244,12300 INWOOD RD #180,3/1/2019,FY2019
EASTRIDGE DQ,Routine,11/12/2019,87,6445,EASTRIDGE,,75231,6445 EASTRIDGE DR,11/1/2019,FY2020
EASTWOOD'S BAR,Follow-up,7/19/2019,91,3407,MCKINNEY,,75204,3407 MCKINNEY AVE,7/1/2019,FY2019
EASY SHOP,Routine,1/25/2019,80,1028,CAMP WISDOM,,75232,1028 W CAMP WISDOM RD,1/1/2019,FY2019
EASY SLIDER,Routine,11/14/2019,91,2701,MAIN,#110,75226,2701 MAIN ST #110,11/1/2019,FY2020
EASY SLIDER,Routine,7/30/2019,95,4902,GREENVILLE,,75206,4902 GREENVILLE AVE,7/1/2019,FY2019
EAT ZONE,Routine,8/19/2019,80,3003,ILLINOIS,1,75216,3003 E ILLINOIS AVE STE 1,8/1/2019,FY2019
"EATING ROYALTY, LLC",Routine,7/26/2019,99,7989,BELTLINE,#138,75248,7989 BELTLINE RD #138,7/1/2019,FY2019
EATZI'S,Routine,6/19/2019,87,3403,OAK LAWN,,75219,3403 OAK LAWN AVE,6/1/2019,FY2019
EATZI'S,Routine,2/21/2019,94,6025,ROYAL,#208,75230,6025 ROYAL LN #208,2/1/2019,FY2019
EBB & FLOW,Routine,9/24/2019,99,2651,COMMERCE,#100,75226,2651 COMMERCE ST #100,9/1/2019,FY2019
EBBY HALLIDAY SCHOOL CAFETERIA,Routine,9/11/2019,95,10210,TEAGARDEN,,75217,10210 TEAGARDEN RD,9/1/2019,FY2019
ED CAMPBELL CONCESSION- COTTON BOWL STAND #10-1521,Routine,9/17/2019,100,3750,COTTON BOWL PLAZA,,75210,3750 COTTON BOWL PLAZA,9/1/2019,FY2019
EDDIE DEEN,Routine,9/12/2019,100,1724,COCKRELL,,75215,1724 COCKRELL AVE,9/1/2019,FY2019
EDDIE V'S PRIME SEAFOOD,Routine,9/11/2019,92,4023,OAK LAWN,#110,75219,4023 OAK LAWN AVE #110,9/1/2019,FY2019
EDDIE'S BACK BAR,Routine,1/6/2018,94,1112,RIVERFRONT,,75207,1112 N RIVERFRONT BLVD,1/1/2018,FY2018
EDELIN'S SHAKES & CAKES,Routine,12/6/2019,89,11200,HARRY HINES,#S3,75229,11200 HARRY HINES BLVD #S3,12/1/2019,FY2020
EDGEMERE KITCHEN,Routine,6/25/2019,89,8523,THACKERY,,75225,8523 THACKERY ST,6/1/2019,FY2019
EDIBLE ALOFT,Routine,6/27/2019,95,1033,YOUNG,50,75202,1033 YOUNG ST STE 50,6/1/2019,FY2019
EDIBLE ARRANGEMENTS,Routine,10/10/2019,87,800,ROSS,#101,75202,800 ROSS AVE #101,10/1/2019,FY2020
EDIBLE ARRANGEMENTS,Routine,12/3/2018,92,18101,PRESTON,#209,75252,18101 PRESTON RD #209,12/1/2018,FY2019
EDITH PATISSERIE,Routine,11/29/2018,82,5331,MOCKINGBIRD,#160,75206,5331 E MOCKINGBIRD LN #160,11/1/2018,FY2019
EDNA ROWE ELEMENTARY,Routine,11/21/2019,93,4918,HOVENKAMP,,75227,4918 HOVENKAMP DR,11/1/2019,FY2020
EDOHANA SUSHI,Routine,2/28/2019,93,3839,MCKINNEY,#130,75204,3839 MCKINNEY AVE #130,2/1/2019,FY2019
EDOHANA SUSHI,Routine,8/14/2018,92,3839,MCKINNEY,#130,75204,3839 MCKINNEY AVE STE #130,8/1/2018,FY2018
EDUARDO MATA ELEMENTARY,Routine,11/18/2019,91,7420,LA VISTA,,75214,7420 LA VISTA DR,11/1/2019,FY2020
EDWARD TITCHES ELEMENTARY,Routine,12/17/2019,93,9560,HIGHFIELD,,75227,9560 HIGHFIELD DR,12/1/2019,FY2020
EGG ROLL EXPRESS,Routine,10/15/2019,80,3611,FOREST,,75234,3611 FOREST LN,10/1/2019,FY2020
EGG ROLL EXPRESS,Routine,8/26/2019,85,14050,PEYTON,,75240,14050 PEYTON DR,8/1/2019,FY2019
EGG ROLL HUT,Follow-up,11/5/2019,87,4509,COLUMBIA,,75226,4509 COLUMBIA AVE,11/1/2019,FY2020
EGG ROLL YEH'S,Routine,10/24/2019,85,10518,NORTHWEST,,75238,10518 E NORTHWEST HWY,10/1/2019,FY2020
EGGSELLENT CAFE II,Routine,10/31/2019,91,4218,LEMMON,,75219,4218 LEMMON AVE,10/1/2019,FY2020
EGYPTIAN RESTAURANT,Routine,9/11/2019,94,5610,MOCKINGBIRD,,75206,5610 E MOCKINGBIRD LN,9/1/2019,FY2019
EGYPTIAN RESTAURANT,Routine,9/11/2019,97,5614,MOCKINGBIRD,,75206,5614 E MOCKINGBIRD LN,9/1/2019,FY2019
EIGHT BELLS ALEHOUSE,Routine,2/26/2019,97,831,EXPOSITION,#C,75226,831 EXPOSITION AVE #C,2/1/2019,FY2019
EIGHTEEN NINETY MARKETPLACE,Routine,2/26/2019,98,2642,MAIN,#150,75226,2642 MAIN ST #150,2/1/2019,FY2019
EIGHTY TWENTY ROOF BAR,Routine,10/29/2018,82,2008,GREENVILLE,,75206,2008 GREENVILLE AVE,10/1/2018,FY2019
EINSTEIN BROS BAGEL #2856,Routine,8/15/2019,91,6333,MOCKINGBIRD,#153,75214,6333 E MOCKINGBIRD LN #153,8/1/2019,FY2019
EINSTEIN BROS BAGELS,Routine,10/7/2019,83,6011,ROYAL,,75230,6011 ROYAL LN,10/1/2019,FY2020
EINSTEIN BROS BAGELS #3615,Routine,12/6/2018,90,12050,INWOOD,#130,75244,12050 INWOOD RD #130,12/1/2018,FY2019
EINSTEIN BROS BAGELS#1650,Routine,11/27/2018,81,6109,BERKSHIRE,,75225,6109 BERKSHIRE LN,11/1/2018,FY2019
EINSTEIN BROS BAGELS#1761,Routine,1/23/2019,92,3827,LEMMON,,75219,3827 LEMMON AVE,1/1/2019,FY2019
EINSTEIN BROS BAGELS#2009,Routine,1/6/2020,92,15645,COIT,#100,75248,15645 COIT RD #100,1/1/2020,FY2020
EJ WILLS GASTRO PUB,Routine,2/1/2018,91,18208,PRESTON,#D3,75252,18208 PRESTON RD #D3,2/1/2018,FY2018
EL ANTOJO PRODUCE,Routine,2/14/2019,85,210,IRA,,75211,210 N IRA AVE,2/1/2019,FY2019
EL ANTOJO PRODUCE  #2,Routine,9/13/2019,80,6867,GREENVILLE,,75231,6867 GREENVILLE AVE,9/1/2019,FY2019
EL BOLERO,Routine,8/19/2019,85,1201,OAK LAWN,#160,75207,1201 OAK LAWN AVE #160,8/1/2019,FY2019
EL BOLERO,Routine,7/17/2019,80,2722,FITZHUGH,,75206,2722 N FITZHUGH AVE,7/1/2019,FY2019
EL BORRACHO TAQUERIA Y SPORTS BAR,Routine,11/16/2017,80,2210,LOMBARDY,,75220,2210 LOMBARDY LN,11/1/2017,FY2018
EL BOTANERO BAR,Routine,7/5/2019,88,3049,NORTHWEST,,75220,3049 W NORTHWEST HWY,7/1/2019,FY2019
EL CALENTANO TORTERIA & TAQUERIA,Follow-up,10/31/2019,80,2742,EWING,,75216,2742 S EWING AVE,10/1/2019,FY2020
EL CANTANTE COCINA MEXICANA,Follow-up,9/26/2017,84,4314,LIVE OAK,,75204,4314 LIVE OAK ST,9/1/2017,FY2017
EL CENTRO FSI,Routine,12/2/2019,86,801,MAIN,,75202,801 MAIN ST,12/1/2019,FY2020
EL CENTRO SUPERMARKET,Routine,10/16/2018,88,8231,PARK,,75231,8231 PARK LN,10/1/2018,FY2019
EL CHAROLAZO,Routine,10/19/2017,100,11200,HARRY HINES,#WXZ,75229,11200 HARRY HINES BLVD #WXZ,10/1/2017,FY2018
EL CHIROLO,Routine,12/31/2019,92,2244,GUS THOMASSON,,75228,2244 GUS THOMASSON RD,12/1/2019,FY2020
EL CORAZON DE TEJAS,Routine,3/28/2017,81,110,DAVIS,,75208,110 W DAVIS ST,3/1/2017,FY2017
EL CRISTAL BAR,Routine,12/26/2019,86,10523,HARRY HINES,,75220,10523 HARRY HINES BLVD,12/1/2019,FY2020
EL DISTRICTO,Routine,11/9/2017,80,7402,GREENVILLE,#320,75252,7402 GREENVILLE AVE #320,11/1/2017,FY2018
EL EMPERADOR,Routine,10/22/2019,90,10229,HARRY HINES,,75220,10229 HARRY HINES BLVD,10/1/2019,FY2020
EL FENIX,Routine,12/11/2019,93,120,COLORADO,,75203,120 E COLORADO BLVD,12/1/2019,FY2020
EL FENIX,Routine,12/26/2019,93,255,CASA LINDA PLAZA,,75218,255 CASA LINDA PLAZA,12/1/2019,FY2020
EL FENIX,Routine,12/16/2019,86,6811,NORTHWEST,,75225,6811 W NORTHWEST HWY,12/1/2019,FY2020
EL FENIX,Routine,9/23/2019,90,5622,LEMMON,,75209,5622 LEMMON AVE,9/1/2019,FY2019
EL FENIX,Routine,7/15/2019,81,1601,MCKINNEY,,75202,1601 MCKINNEY AVE,7/1/2019,FY2019
EL FENIX,Routine,7/8/2019,93,240,WEBB CHAPEL VILLAGE,,75229,240 WEBB CHAPEL VILLAGE S/C,7/1/2019,FY2019
EL FENIX,Routine,2/15/2019,92,9090,SKILLMAN,#158,75243,9090 SKILLMAN ST #158,2/1/2019,FY2019
"EL FOGONCITO, LLC",Routine,8/21/2019,80,1220,RIVER BEND,#140,75247,1220 RIVER BEND DR #140,8/1/2019,FY2019
EL GLOBO TAQUERIA,Routine,8/8/2019,80,212,LLEWELLYN,,75208,212 S LLEWELLYN AVE,8/1/2019,FY2019
EL GORDO,Routine,11/25/2019,99,4841,BERNAL,,75212,4841 BERNAL DR,11/1/2019,FY2020
EL GRANERO NIGHT CLUB,Routine,10/17/2017,96,1906,HARWOOD,,75215,1906 S HARWOOD ST,10/1/2017,FY2018
EL GUERRERENSE,Routine,1/11/2020,95,2215,OATES,#C,75228,2215 OATES DR STE #C,1/1/2020,FY2020
EL HOYO,Routine,8/15/2019,73,4822,GASTON,,75246,4822 GASTON AVE,8/1/2019,FY2019
EL HUARACHE RESTAIRANT,Routine,12/18/2019,80,3237,NORTHWEST,#102,75220,3237 W NORTHWEST HWY #102,12/1/2019,FY2020
EL INFIERNO,Routine,1/24/2019,97,4734,MAPLE,,75219,4734 MAPLE AVE,1/1/2019,FY2019
EL JALE CLUB,Routine,4/29/2019,98,1910,HARWOOD,,75215,1910 S HARWOOD ST,4/1/2019,FY2019
EL JIMADOR CLUB,Routine,9/25/2019,97,9745,HARRY HINES,,75220,9745 HARRY HINES BLVD,9/1/2019,FY2019
EL JORDAN CAFE,Routine,11/21/2019,84,416,BISHOP,,75208,416 N BISHOP AVE,11/1/2019,FY2020
EL KALENTANO,Routine,9/12/2019,98,4614,MAPLE,,75219,4614 MAPLE AVE,9/1/2019,FY2019
EL KIOSKO,Routine,2/16/2017,100,13331,PRESTON,#110,75240,13331 PRESTON RD #110,2/1/2017,FY2017
EL MANANTIAL FOOD STORE,Routine,11/11/2018,93,1639,BUCKNER,#805,75217,1639 S BUCKNER BLVD #805,11/1/2018,FY2019
EL MARINERO AMERI-MEX AND SALVIDORIAN RESTAURANT,Routine,8/15/2019,91,5012,SHARP,,75247,5012 SHARP ST,8/1/2019,FY2019
EL MAYOREO MEAT MARKET,Routine,10/16/2019,87,1105,WALTON WALKER,,15751,1105 S WALTON WALKER BLVD,10/1/2019,FY2020
EL MERENDERO RESTAURANT,Routine,7/19/2019,91,333,MOCKINGBIRD,,75247,333 W MOCKINGBIRD LN,7/1/2019,FY2019
EL MERO MERO TAMALERO,Routine,10/15/2019,84,920,HARWOOD,#110,75201,920 S HARWOOD #110,10/1/2019,FY2020
EL MICHOACANO RESTAURANTE,Routine,12/27/2019,88,10817,DENTON,#B,75220,10817 DENTON DR #B,12/1/2019,FY2020
EL MIGUELENO CAFE,Routine,12/26/2019,81,10788,HARRY HINES,B-11A,75220,10788 HARRY HINES BLVD B-11A,12/1/2019,FY2020
EL MIGUELENO CAFE,Routine,4/21/2018,63,10788,HARRY HINES,#G-10,75220,10788 HARRY HINES BLVD #G-10,4/1/2018,FY2018
EL MOLCAJETAZO RESTAURANT,Routine,12/23/2019,84,11055,DENNIS,#20,75229,11055 DENNIS RD #20,12/1/2019,FY2020
EL MOLCAJETE,Routine,8/14/2019,86,2306,BUCKNER,,75227,2306 S BUCKNER BLVD,8/1/2019,FY2019
EL MOLCAJETE,Routine,4/17/2019,93,8224,LAKE JUNE,#A,75217,8224 LAKE JUNE RD STE #A,4/1/2019,FY2019
EL MOLINO TORTILLERIA,Routine,11/25/2019,82,8519,DENTON,,75235,8519 DENTON DR,11/1/2019,FY2020
EL NORTENO,Routine,9/18/2019,82,306,SANER,,75216,306 E SANER AVE,9/1/2019,FY2019
EL NUEVA AMEINECER,Routine,3/19/2019,100,4340,MAPLE,,75219,4340 MAPLE AVE,3/1/2019,FY2019
EL PAISA,Routine,12/16/2019,80,10844,HARRY HINES,,75220,10844 HARRY HINES BLVD,12/1/2019,FY2020
EL PAISA COCINA,Routine,12/12/2019,81,2574,WALNUT HILL,,75229,2574 WALNUT HILL LN,12/1/2019,FY2020
EL PAISA COCINA,Routine,10/22/2019,92,10091,HARRY HINES,,75220,10091 HARRY HINES BLVD,10/1/2019,FY2020
EL PAISA COCINA MEXICANA,Routine,12/3/2019,80,3617,FOREST,,75234,3617 FOREST LN,12/1/2019,FY2020
EL PAISANO,Routine,11/20/2019,88,2903,LOMBARDY,,75220,2903 LOMBARDY LN,11/1/2019,FY2020
EL PAISANO,Routine,11/25/2019,84,2911,LOMBARDY,#101,75220,2911 LOMBARDY LN #101,11/1/2019,FY2020
EL PAISANO,Routine,11/20/2019,85,2911,LOMBARDY,#A-1,75229,2911 LOMBARDY LN #A-1,11/1/2019,FY2020
EL PAISANO,Routine,8/7/2019,80,305,CARROLL,100,75226,305 S CARROLL AVE 100,8/1/2019,FY2019
EL PALMARAS NIGHT CLUB,Routine,7/19/2019,81,3610,SAMUELL,,75223,3610 SAMUELL BLVD,7/1/2019,FY2019
EL PARAISO RESTAURANT & BAR,Routine,11/11/2019,86,3373,LOMBARDY,,75220,3373 LOMBARDY LN,11/1/2019,FY2020
EL PATRON SPORTS BAR,Routine,5/10/2019,95,10571,DENTON,,75220,10571 DENTON DR,5/1/2019,FY2019
EL PODER,Routine,6/21/2019,85,2534,ROYAL,#G-5,75229,2534 ROYAL LN #G-5,6/1/2019,FY2019
EL PODER 2,Routine,3/31/2017,94,2323,CROWN,,75229,2323 CROWN RD,3/1/2017,FY2017
EL POLLITO LOCO,Routine,9/5/2019,91,3068,FOREST,201,75234,3068 FOREST LN 201,9/1/2019,FY2019
EL POLLO FRIED CHICKEN,Routine,10/24/2019,85,2910,RUDER,#B,75212,2910 RUDER ST #B,10/1/2019,FY2020
EL POLLO LOCO,Routine,10/10/2019,91,9425,FOREST,,75243,9425 FOREST LN,10/1/2019,FY2020
EL POLLO REGIO,Routine,12/4/2019,88,11322,GARLAND,,75218,11322 GARLAND RD,12/1/2019,FY2020
EL POLLO REGIO,Routine,10/28/2019,86,12107,ABRAMS,,75243,12107 ABRAMS RD,10/1/2019,FY2020
EL POLLO REGIO,Routine,10/17/2019,91,1939,BUCKNER,,75217,1939 S BUCKNER BLVD,10/1/2019,FY2020
EL POLLO REGIO,Routine,10/31/2019,88,2716,DAVIS,,75211,2716 W DAVIS ST,10/1/2019,FY2020
EL POLLO REGIO,Routine,9/26/2019,82,2410,ILLINOIS,,75233,2410 W ILLINOIS AVE,9/1/2019,FY2019
EL POLLO REGIO,Routine,9/3/2019,91,3130,NORTHWEST,,75220,3130 W NORTHWEST HWY,9/1/2019,FY2019
EL POLLO REGIO,Routine,9/19/2019,88,6300,SAMUELL,#159,75228,6300 SAMUELL BLVD #159,9/1/2019,FY2019
EL POLLO REGIO,Routine,7/12/2019,85,4228,CAMP WISDOM,,75237,4228 W CAMP WISDOM RD,7/1/2019,FY2019
EL POLLO REGIO,Routine,5/21/2019,84,6614,NORTHWEST,,75231,6614 E NORTHWEST HWY,5/1/2019,FY2019
EL POLLO REGIO,Routine,10/3/2018,82,3605,FOREST,,75234,3605 FOREST LN,10/1/2018,FY2019
EL POLLOW COSTENO,Routine,12/16/2019,82,10825,DENNIS,#103,75229,10825 DENNIS RD #103,12/1/2019,FY2020
EL PORTON DE SAN AGUSTIN BAKERY,Routine,3/12/2019,91,1512,BELT LINE,#1,75253,1512 S BELT LINE RD #1,3/1/2019,FY2019
EL PUEBLO,Routine,2/14/2018,83,910,HAMPTON,,75208,910 HAMPTON RD,2/1/2018,FY2018
EL PUEBLO MEXICAN RESTAURANT,Routine,8/14/2019,87,525,JEFFERSON,#A,75203,525 E JEFFERSON BLVD #A,8/1/2019,FY2019
EL PULPO RESTAURANT,Routine,12/9/2019,81,7918,LAKE JUNE,,75217,7918 LAKE JUNE RD,12/1/2019,FY2020
EL PULPO RESTAURANT,Routine,10/17/2019,81,2829,NORTHWEST,#525,75220,2829 W NORTHWEST HWY #525,10/1/2019,FY2020
EL PULPO RESTAURANT,Routine,9/12/2019,98,2320,TWELTH,,75208,2320 W TWELTH ST,9/1/2019,FY2019
EL PUNTO G,Routine,2/2/2017,85,1220,RIVERBEND,#103,75247,1220 RIVERBEND DR #103,2/1/2017,FY2017
EL PUNTO G FRUTERIA,Follow-up,7/17/2018,80,12917,JUPITER,,75238,12917 JUPITER RD,7/1/2018,FY2018
EL RANCHITO & CLUB,Routine,11/6/2019,70,610,JEFFERSON,,75208,610 W JEFFERSON BLVD,11/1/2019,FY2020
EL RANCHO #10 PANADERIA,Routine,12/20/2019,83,655,ILLINOIS,#900,75224,655 W ILLINOIS AVE #900,12/1/2019,FY2020
EL RANCHO #14 TAQUERIA,Routine,11/26/2019,95,14211,COIT,,75254,14211 COIT RD,11/1/2019,FY2020
EL RANCHO #19,Routine,6/27/2019,93,2550,GUS THOMASSON,,75228,2550 GUS THOMASSON RD,6/1/2019,FY2019
EL RANCHO #25 - BAKERY/TORTILLERIA,Routine,12/13/2019,91,4121,GASTON,,75246,4121 GASTON AVE,12/1/2019,FY2020
EL REGIO,Routine,8/26/2019,80,315,JEFFERSON,,75203,315 E JEFFERSON BLVD,8/1/2019,FY2019
EL REY DEL SABOR RESTAURANTE MEXICANO,Routine,12/30/2019,99,1600,BUCKNER,,75217,1600 S BUCKNER BLVD,12/1/2019,FY2020
EL RINCON DEL D.F.,Routine,6/17/2019,100,2900,WALNUT HILL,#202,75229,2900 WALNUT HILL LN #202,6/1/2019,FY2019
EL RINCON TAPATIO,Routine,11/19/2019,80,127,JEFFERSON,,75208,127 W JEFFERSON BLVD,11/1/2019,FY2020
EL RINCONCITO DE LA SALUD,Routine,10/16/2018,97,5409,JIM MILLER,221,75227,5409 N JIM MILLER RD 221,10/1/2018,FY2019
EL RINCONSITO,Routine,1/13/2020,80,3438,SAMUELL,,75223,3438 SAMUELL BLVD,1/1/2020,FY2020
EL RIO GRANDE (CREMERIA),Routine,3/7/2019,90,10909,WEBB CHAPEL,#131,75229,10909 WEBB CHAPEL RD #131,3/1/2019,FY2019
EL RIO GRANDE #1,Routine,1/16/2019,93,5308,MAPLE,,75235,5308 MAPLE AVE,1/1/2019,FY2019
EL RIO GRANDE SUPER MERCADO #3 BAKERY,Routine,10/9/2018,92,2515,JEFFERSON,#300,75211,2515 W JEFFERSON BLVD #300,10/1/2018,FY2019
EL RIO GRANDE SUPERMARKET - JUICE BAR,Routine,10/9/2019,96,10325,LAKE JUNE,#400,75217,10325 LAKE JUNE RD #400,10/1/2019,FY2020
EL RUIDOSO NIGHT CLUB,Routine,4/28/2018,90,3320,SAMUELL,,75225,3320 SAMUELL BLVD,4/1/2018,FY2018
EL SABOR DE MI TIERRA,Routine,1/3/2020,87,8630,RL THORNTON,#101,75228,8630 E RL THORNTON FRWY #101,1/1/2020,FY2020
EL SAVZ,Routine,8/18/2019,85,712,WALTON WALKER,#2A,75211,712 S WALTON WALKER BLVD #2A,8/1/2019,FY2019
EL TACASO,Routine,11/20/2019,96,2739,NORTHWEST,,75220,2739 W NORTHWEST HWY,11/1/2019,FY2020
EL TACASO,Routine,10/23/2019,95,10025,HARRY HINES,,75220,10025 HARRY HINES BLVD,10/1/2019,FY2020
EL TACASO #3,Routine,11/8/2019,80,902,WESTMORELAND,FRONT,75211,902 N WESTMORELAND RD FRONT,11/1/2019,FY2020
EL TACASO BACKROOM,Routine,11/8/2019,80,902,WESTMORELAND,REAR,75211,902 N WESTMORELAND RD REAR,11/1/2019,FY2020
EL TAQUITO,Routine,1/9/2020,93,5427,EAST GRAND,,75223,5427 EAST GRAND AVE,1/1/2020,FY2020
EL TAXQUENO TAQUERIA,Routine,8/12/2019,89,207,SUFFOLK,#B,75208,207 W SUFFOLK AVE #B,8/1/2019,FY2019
EL TIBURON SEAFOOD,Routine,12/17/2019,82,5522,COLUMBIA,,75214,5522 COLUMBIA AVE,12/1/2019,FY2020
EL TIZ #5,Routine,8/29/2019,84,2222,FORT WORTH,#160,75211,2222 FORT WORTH AVE #160,8/1/2019,FY2019
EL TIZONCITO,Routine,7/9/2019,94,3318,FOREST,#100,75234,3318 FOREST LN #100,7/1/2019,FY2019
EL TIZONCITO III,Routine,10/29/2019,90,5150,LEMMON,111,75209,5150 LEMMON AVE STE 111,10/1/2019,FY2020
EL TIZONCITO TAQUERIA,Routine,12/9/2019,91,3404,ILLINOIS,#100,75211,3404 W ILLINOIS AVE #100,12/1/2019,FY2020
EL TOZINCITO RESTARANT,Routine,11/4/2019,91,3628,FRANKFORD,#200,75230,3628 FRANKFORD RD #200,11/1/2019,FY2020
EL VECINO,Routine,10/9/2019,91,718,BUCKNER,#108,75218,718 N BUCKNER BLVD #108,10/1/2019,FY2020
