restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year,lat,long
DIZZIBRANDS,Routine,01/17/2019,86,13331,PRESTON,#2030,75240,13331 PRESTON RD #2030,Jan 2019,FY2019,32.929466, -96.803616
KROGER SW 509/CHEESE/OLIVE DELI,Routine,01/11/2019,93,4901,MAPLE,,75219,4901 MAPLE AVE,Jan 2019,FY2019,31.88759, -102.332456
ELMER'S 117,Routine,02/11/2019,90,2101,RIVERFRONT,,75207,2101 S RIVERFRONT BLVD,Feb 2019,FY2019,32.759512, -96.793537
DON TACO,Routine,05/06/2019,90,13549,MONTFORT,,75240,13549 MONTFORT DR,May 2019,FY2019,32.932266, -96.813099
RENFIELD'S CORNER,Routine,01/28/2019,95,2603,ROUTH,#A,75201,2603 ROUTH ST #A,Jan 2019,FY2019,32.796504, -96.801934
CIRCO (KITCHEN),Routine,01/28/2019,88,2619,MCKINNEY,#120,75204,2619 MCKINNEY AVE #120,Jan 2019,FY2019,32.796974, -96.801564
MARTIN WEISS MEMORIAL AME,Routine,03/28/2019,98,2804,COCKRELL HILL,,75211,2804 S COCKRELL HILL RD,Mar 2019,FY2019,32.712115, -96.891316
RACETRAC #2336,Routine,03/17/2019,80,10707,FERGUSON,,75228,10707 FERGUSON RD,Mar 2019,FY2019,32.842107, -96.665179
EL TAXQUENO TAQUERIA,Routine,01/20/2019,88,207,SUFFOLK,#B,75208,207 W SUFFOLK AVE #B,Jan 2019,FY2019,32.73623, -96.825016
WAH WAH CHINESE RESTAURANT,Routine,02/15/2019,88,2809,REED,,75215,2809 REED LN,Feb 2019,FY2019,32.759216, -96.756289
TAQUERIA CHARLY,Follow-up,02/13/2019,90,12516,NORTHWEST,#100,75228,12516 E NORTHWEST HWY #100,Feb 2019,FY2019,32.864022, -96.665224
CHICK-FIL-A,Routine,02/26/2019,84,7718,CENTRAL,,75206,7718 N CENTRAL EXPW,Feb 2019,FY2019,32.858182, -96.769864
WETZEL'S PRETZELS,Routine,02/13/2019,95,8687,CENTRAL,#2368,75225,8687 N CENTRAL EXPW #2368,Feb 2019,FY2019,32.792713, -96.791891
FEED COMPANY,Routine,03/20/2019,95,5631,ALTA,,75206,5631 ALTA AVE,Mar 2019,FY2019,32.813364, -96.770983
TORTILLERIA LOS GALLITOS,Routine,04/10/2019,92,2261,SINGLETON,#107,75212,2261 SINGLETON BLVD #107,Apr 2019,FY2019,32.778779, -96.856938
WENDY'S #2019,Routine,02/20/2019,79,11711,NORTHWEST,,75254,11711 E NORTHWEST HWY,Feb 2019,FY2019,32.864214, -96.678535
MARCIANO'S PIZZA & ITALIAN KITCHEN,Routine,01/11/2019,90,11909,PRESTON,#1444,75230,11909 PRESTON RD #1444,Jan 2019,FY2019,32.911183, -96.80391
7 - ELEVEN,Routine,02/07/2019,93,9230,SKILLMAN,#201,75243,9230 SKILLMAN ST #201,Feb 2019,FY2019,32.903275, -96.713923
AUNT MARY'S SNACK BAR,Routine,02/15/2019,94,7815,GREAT TRINITY FOREST,,75217,7815 GREAT TRINITY FOREST WAY,Feb 2019,FY2019,32.712361, -96.687976
JACKS MAC'S SWILL & GRILL,Routine,01/17/2019,94,19009,PRESTON,#209,75252,19009 PRESTON RD STE #209,Jan 2019,FY2019,41.425322, -81.546092
STULTS RD ELEMENTARY,Routine,04/24/2019,97,8700,STULTS,,75243,8700 STULTS RD,Apr 2019,FY2019,32.904837, -96.754298
FOOD MART,Routine,02/13/2019,93,7640,MILITARY,,75227,7640 MILITARY PKWY,Feb 2019,FY2019,32.770591, -96.689832
DAIRY QUEEN,Routine,03/17/2019,96,8150,POLK,,75232,8150 S POLK ST,Mar 2019,FY2019,32.64798, -96.839967
16161 AH BELO DALLAS MORNING NEWS MICROMARKET,Routine,01/25/2019,99,1954,COMMERCE,,75201,1954 COMMERCE ST,Jan 2019,FY2019,32.780922, -96.794296
LA CASITA,Routine,02/06/2019,88,13205,MAHAM,#A,75240,13205 MAHAM RD #A,Feb 2019,FY2019,32.928372, -96.761243
HARVEY B' S,Routine,02/20/2019,82,4506,COLUMBIA,#100,75226,4506 COLUMBIA AVE #100,Feb 2019,FY2019,32.791868, -96.767444
BURRITO JIMMY,Routine,01/10/2019,97,1201,ELM,#LL3,75202,1201 ELM ST #LL3,Jan 2019,FY2019,33.119845, -91.955569
PECAN LODGE,Routine,01/29/2019,94,2702,MAIN,,75226,2702 MAIN ST,Jan 2019,FY2019,40.277045, -85.826288
L L HOTCHKISS ELEM SCH,Routine,04/18/2019,97,6929,TOWN NORTH,,75231,6929 TOWN NORTH DR,Apr 2019,FY2019,32.858035, -96.739747
FOGO DE CHAO,Routine,04/24/2019,81,2619,MCKINNEY,#150,75201,2619 MCKINNEY AVE #150,Apr 2019,FY2019,32.796974, -96.801564
LA CUISINE CAFE,Routine,03/27/2019,86,9201,CENTRAL,#180,75231,9201 N CENTRAL EXPW #180,Mar 2019,FY2019,32.873637, -96.77062
BREWED AND PRESSED COMMISSARY,Routine,02/14/2019,93,136,GLASS,#110,75207,136 GLASS ST #110,Feb 2019,FY2019,32.789769, -96.823164
LA FRONTERA RESTAURANT + BAR,Routine,02/17/2019,91,9749,HARRY HINES,,75220,9749 HARRY HINES BLVD,Feb 2019,FY2019,32.853079, -96.878664
EUREKA DALLAS,Routine,03/27/2019,94,3700,MCKINNEY,#126,75204,3700 MCKINNEY AVE #126,Mar 2019,FY2019,32.808626, -96.795959
DALLAS DREAMS CLUB,Routine,03/30/2019,61,7035,GREENVILLE,#E,75231,7035 GREENVILLE AVE #E,Mar 2019,FY2019,0,0
FOOD EVOLUTION,Routine,01/08/2019,76,818,METROMEDIA,,75247,818 METROMEDIA PL,Jan 2019,FY2019,32.814599, -96.880034
LA MICHOACANA MEAT MARKET - TAQUERIA,Routine,04/14/2019,74,3380,LOMBARDY,,75220,3380 LOMBARDY LN,Apr 2019,FY2019,32.866457, -96.866593
JJ'S CHICKEN N RICE,Routine,04/17/2019,87,8702,LANCASTER,#130,75241,8702 S LANCASTER RD #130,Apr 2019,FY2019,32.642735, -96.779413
PHO KITCHEN,Routine,02/20/2019,89,8687,CENTRAL,#2378,75225,8687 N CENTRAL EXPW #2378,Feb 2019,FY2019,32.869358, -96.770707
GUCKENHEIMER,Routine,04/15/2019,90,8505,FOREST,,75243,8505 FOREST LN,Apr 2019,FY2019,32.90924, -96.754381
BARBACOA AGAVE,Routine,03/25/2019,86,9515,C F HAWN,,75217,9515 C F HAWN FRWY,Mar 2019,FY2019,32.70211, -96.658044
UNCLE JULIO'S,Routine,01/24/2019,91,4125,LEMMON,,75219,4125 LEMMON AVE,Jan 2019,FY2019,32.815444, -96.809836
IHOP #3650,Routine,03/19/2019,94,7317,GASTON,#100,75214,7317 GASTON AVE #100,Mar 2019,FY2019,32.710158, -97.441185
GREEN FOREST TEXACO,Follow-up,01/16/2019,77,9100,FOREST,,75243,9100 FOREST LN,Jan 2019,FY2019,32.909064, -96.746578
ADERRT GRILL & SALAD,Routine,02/27/2019,84,13410,PRESTON,#J,75240,13410 PRESTON RD #J,Feb 2019,FY2019,32.930325, -96.803464
OMNI HOTEL LOBBY BAR,Routine,01/30/2019,100,555,LAMAR,#100,75202,555 S LAMAR ST #100,Jan 2019,FY2019,32.775343, -96.803021
POPEYE'S,Routine,01/20/2019,99,630,RL THORNTON,,75203,630 S RL THORNTON FRWY,Jan 2019,FY2019,32.745203, -96.812088
JACK IN THE BOX,Routine,03/26/2019,80,110,CAMP WISDOM,,75241,110 E CAMP WISDOM RD,Mar 2019,FY2019,32.66184, -96.90579
SNOOZE AN AM EATERY,Routine,03/19/2019,88,3211,OAKLAWN,#A,75219,3211 OAKLAWN AVE #A,Mar 2019,FY2019,32.809995, -96.807987
BOCCE,Routine,02/07/2019,94,244,DAVIS,,75208,244 W DAVIS ST,Feb 2019,FY2019,36.094247, -79.438642
FITOS TACOS DE TROMPO,Routine,02/20/2019,92,4412,MAIN,,75226,4412 MAIN ST,Feb 2019,FY2019,30.386227, -93.939717
SEOUL GARDEN,Routine,01/08/2019,82,2502,ROYAL,#103,75229,2502 ROYAL LN #103,Jan 2019,FY2019,33.237448, -97.112794
JERRY'S MARKET,Routine,03/31/2019,83,3301,BERNAL,,75212,3301 BERNAL DR,Mar 2019,FY2019,32.7868, -96.874027
WAL-MART SUPERCENTER #5147 - DELI,Routine,01/23/2019,92,1521,COCKRELL HILL,,75211,1521 N COCKRELL HILL RD,Jan 2019,FY2019,32.763549, -96.895452
THE SOUTHERN CROSS,Routine,01/02/2019,97,1800,DOWDY FERRY,,75217,1800 DOWDY FERRY RD,Jan 2019,FY2019,32.648731, -96.684996
WINGSTOP,Routine,04/15/2019,96,9208,RL THORNTON,#203,75228,9208 E RL THORNTON FRWY #203,Apr 2019,FY2019,32.796524, -96.687291
RESTAURANT TAQUERIA CHOLU,Routine,02/11/2019,80,6886,SHADY BROOK,,75231,6886 SHADY BROOK LN,Feb 2019,FY2019,32.871237, -96.762589
THE VELVET ELVIS,Routine,02/27/2019,89,3720,WALNUT HILL,#117,75229,3720 WALNUT HILL LN #117,Feb 2019,FY2019,32.880324, -96.855366
THAI 2 GO,Routine,03/13/2019,86,2222,MEDICAL DISTRICT,,75235,2222 MEDICAL DISTRICT DR,Mar 2019,FY2019,32.813025, -96.831052
7-ELEVEN #35409B,Routine,03/09/2019,90,1607,INWOOD,,75234,1607 INWOOD RD,Mar 2019,FY2019,32.811771, -96.849259
BIG DADDY'S SUPERMARKET,Routine,02/15/2019,88,6204,BEXAR,,75215,6204 BEXAR ST,Feb 2019,FY2019,32.740847, -96.75343
STARBUCKS COFFEE COMPANY,Routine,03/16/2019,93,9440,GARLAND,#112,75218,9440 GARLAND RD STE #112,Mar 2019,FY2019,32.833178, -96.702837
MCDONALDS,Routine,02/09/2019,76,5722,LOVERS,,75209,5722 W LOVERS LN,Feb 2019,FY2019,32.85117, -96.81394
CHASERS,Routine,03/22/2019,98,2932,BUCKNER,,75228,2932 N BUCKNER BLVD,Mar 2019,FY2019,32.810165, -96.684373
GARDEN CAFE,Routine,03/19/2019,80,5310,JUNIUS,,75214,5310 JUNIUS ST,Mar 2019,FY2019,32.802629, -96.763735
MARKET LATINA RESTAURANT,Routine,01/02/2019,81,9753,WEBB CHAPEL,#950,75220,9753 WEBB CHAPEL RD STE #950,Jan 2019,FY2019,32.867657, -96.864815
CITIZEN,Routine,02/14/2019,97,2923,FAIRMOUNT,,75201,2923 FAIRMOUNT ST,Feb 2019,FY2019,32.798557, -96.806232
CICI'S PIZZA #451,Routine,02/26/2019,93,1515,BUCKNER,#115,75217,1515 S BUCKNER BLVD #115,Feb 2019,FY2019,32.738319, -96.682973
FIESTA MART #74 TAQUERIA,Routine,01/28/2019,82,11445,GARLAND,,75218,11445 GARLAND RD,Jan 2019,FY2019,32.850702, -96.681525
LA MICHOACANA (TAQUERIA),Routine,03/04/2019,82,8707,RL THORNTON,,75228,8707 E RL THORNTON FRWY,Mar 2019,FY2019,32.795814, -96.693256
CATHOLIC CONFERENCE & FORMATION CENTER (KITCHEN),Routine,01/30/2019,94,901,MADISON,,75208,901 S MADISON AVE,Jan 2019,FY2019,43.582305, -83.885709
LITTLE CAESARS PIZZA,Routine,02/20/2019,96,2142,FORT WORTH,,75211,2142 FORT WORTH AVE,Feb 2019,FY2019,32.761345, -96.858164
CHEESE & CHUTNEY,Routine,02/05/2019,89,1318,DAVIS,,75208,1318 W DAVIS ST,Feb 2019,FY2019,36.098305, -79.456847
PIZZA PATRON #0027,Routine,02/13/2019,89,122,JEFFERSON,#B,75203,122 E JEFFERSON BLVD #B,Feb 2019,FY2019,32.748866, -96.813162
EMPIRE BAKING CO,Routine,01/18/2019,91,5450,LOVERS,#132,75209,5450 W LOVERS LN #132,Jan 2019,FY2019,32.851136, -96.819851
TORCHYS TACOS #17,Routine,04/17/2019,82,9440,GARLAND,234,75218,9440 GARLAND RD STE 234,Apr 2019,FY2019,32.833178, -96.702837
TACO BELL,Routine,01/25/2019,95,11829,ABRAMS,,75243,11829 ABRAMS RD,Jan 2019,FY2019,32.91069, -96.735507
PIZZA PATRON #0142,Routine,04/09/2019,97,10081,LAKE JUNE,,75217,10081 LAKE JUNE RD,Apr 2019,FY2019,32.734128, -96.650748
SAUCEDOS RESTAURANT,Routine,03/25/2019,93,9334,RL THORNTON,#G2,75228,9334 E RL THORNTON FRWY #G2,Mar 2019,FY2019,32.797067, -96.68472
PAPA MARKET DELI,Routine,01/23/2019,86,3522,RAMONA,,75216,3522 RAMONA AVE,Jan 2019,FY2019,38.212108, -85.654376
STARBUCKS COFFEE #10648,Routine,01/07/2019,96,1103,MOCKINGBIRD,,75247,1103 W MOCKINGBIRD LN,Jan 2019,FY2019,42.85727, -87.92912
SUBWAY,Routine,03/09/2019,90,1525,INWOOD,,75247,1525 INWOOD RD,Mar 2019,FY2019,32.810264, -96.850187
IN-N-OUT BURGER,Routine,02/26/2019,96,7940,CENTRAL,#102,75206,7940 N CENTRAL EXPW #102,Feb 2019,FY2019,32.85971, -96.769851
BURMESE ASIAN GROCERY STORE,Routine,02/11/2019,83,8361,PARK,#100,75231,8361 PARK LN #100,Feb 2019,FY2019,36.711622, -86.082882
B & B NEWS & MORE,Routine,02/13/2019,98,13350,DALLAS,#3395,75240,13350 DALLAS PKWY #3395,Feb 2019,FY2019,32.930161, -96.820963
SANDWICH & SALAD AREA,Routine,02/09/2019,85,5600,LOVERS,136,75209,5600 W LOVERS LN 136,Feb 2019,FY2019,32.851172, -96.816318
TACO CASA,Routine,03/19/2019,90,12950,COIT,#B,75251,12950 COIT RD #B,Mar 2019,FY2019,32.923153, -96.769046
PIZZA HUT #034483/WING STREET,Routine,02/20/2019,91,3233,FORT WORTH,,75211,3233 FORT WORTH AVE,Feb 2019,FY2019,32.753932, -96.873419
CRU WINE BAR & RESTAURANT,Routine,02/28/2019,88,3699,MCKINNEY,#107,75204,3699 MCKINNEY AVE #107,Feb 2019,FY2019,32.807822, -96.796988
GOJI CAFE,Routine,01/04/2019,85,2330,ROYAL,#900,75229,2330 ROYAL LN #900,Jan 2019,FY2019,32.895564, -96.900756
CICI'S PIZZA,Routine,02/05/2019,86,8694,SKILLMAN,,75209,8694 SKILLMAN ST,Feb 2019,FY2019,32.896148, -96.722338
PUPUSAS-A-GOGO,Routine,02/12/2019,89,1346,MASTERS,#100,75217,1346 N MASTERS RD #100,Feb 2019,FY2019,42.604953, -88.514809
EAGLE OATES FOOD MART,Routine,01/17/2019,78,2222,OATES,,75228,2222 OATES DR,Jan 2019,FY2019,32.821446, -96.677918
LA AZTECA MEAT MARKET BAKERY,Routine,02/10/2019,88,3701,NORTHWEST,#203,75220,3701 W NORTHWEST HWY #203,Feb 2019,FY2019,32.860684, -96.856674
LA MICHOACANA (BAKERY),Routine,01/29/2019,93,2600,ZANG,,75224,2600 S ZANG BLVD,Jan 2019,FY2019,32.716346, -96.830207
POPEYES #4531,Routine,04/22/2019,90,8035,FOREST,,75243,8035 FOREST LN,Apr 2019,FY2019,32.909324, -96.766849
TEAM BUILDING WITH TASTE,Routine,01/24/2019,96,18101,PRESTON,#302,75252,18101 PRESTON RD #302,Jan 2019,FY2019,32.998852, -96.797507
SIPSTIR CAFE,Routine,04/11/2019,89,3000,BLACKBURN,#180,75204,3000 BLACKBURN ST #180,Apr 2019,FY2019,35.380011, -94.399155
HALAL GUYS,Routine,02/10/2019,92,5444,LEMMON,,75209,5444 LEMMON AVE,Feb 2019,FY2019,32.827716, -96.823834
HIGHLAND DALLAS KITCHEN,Routine,01/24/2019,93,5300,MOCKINGBIRD,,75206,5300 E MOCKINGBIRD LN,Jan 2019,FY2019,32.836527, -96.777896
SUBWAY #24110,Routine,01/16/2019,93,14891,PRESTON,150,75254,14891 PRESTON RD STE 150,Jan 2019,FY2019,32.950651, -96.803621
TRINITY BASIN PREPARATORY (1ST FLOOR),Routine,04/23/2019,100,855,EIGHTH,,75203,855 E EIGHTH ST,Apr 2019,FY2019,34.052642, -117.739899
GARIBALDI SPORTSBAR & RESTAURANT,Routine,03/25/2019,92,9334,RL THORNTON,U,75228,9334 E RL THORNTON FRWY U,Mar 2019,FY2019,32.797067, -96.68472
BAKERY,Routine,01/09/2019,99,7075,WHEATLAND,,75249,7075 W WHEATLAND RD,Jan 2019,FY2019,32.647214, -96.945003
ITALIA EXPRESS,Routine,01/20/2019,74,4000,CEDAR SPRINGS,#A,75219,4000 CEDAR SPRINGS RD #A,Jan 2019,FY2019,32.811066, -96.811351
BUZZBREWS KITCHEN,Routine,03/19/2019,82,4334,LEMMON,,75219,4334 LEMMON AVE,Mar 2019,FY2019,32.817794, -96.812363
TRINITY CIDER,Routine,01/31/2019,98,2656,MAIN,#120,75226,2656 MAIN ST #120,Jan 2019,FY2019,44.960163, -73.603512
SUBROC DELI,Routine,01/16/2019,82,1717,MCKINNEY,#780,75202,1717 MCKINNEY AVE #780,Jan 2019,FY2019,36.187696, -86.813733
RICK'S OLD FASHIONED HAMBURGER,Follow-up,04/25/2019,90,11620,PLANO,#1-2,75243,11620 PLANO RD #1-2,Apr 2019,FY2019,32.906989, -96.700428
PANERA BREAD,Routine,03/14/2019,93,5325,BELTLINE,,75238,5325 BELTLINE RD,Mar 2019,FY2019,42.187055, -89.117191
CHICK-FIL-A,Routine,03/08/2019,97,9111,GARLAND,,75218,9111 GARLAND RD,Mar 2019,FY2019,32.828846, -96.708455
LOCAL TRAVELER BAR AND KITCEN,Routine,01/14/2019,81,7522,GRAND,,75214,7522 E GRAND AVE,Jan 2019,FY2019,32.810403, -96.730013
COLD BEER COMPANY,Routine,02/27/2019,94,3600,MAIN,,75226,3600 MAIN ST,Feb 2019,FY2019,33.428368, -86.950622
TORTAS Y TACOS EL RANCHITO #4,Routine,01/09/2019,83,5560,GRAND,,75223,5560 E GRAND AVE,Jan 2019,FY2019,32.793596, -96.747508
HONG KONG MARKET PLACE,Follow-up,02/13/2019,89,9780,WALNUT,#360,75243,9780 WALNUT ST #360,Feb 2019,FY2019,32.923267, -96.718843
MANCHU WOK,Routine,03/20/2019,80,8008,CEDAR SPRINGS,C2186,75235,8008 CEDAR SPRINGS RD C2186,Mar 2019,FY2019,32.843868, -96.849682
CVS PHARMACY #5894,Routine,01/29/2019,91,13033,COIT,,75240,13033 COIT RD,Jan 2019,FY2019,32.926526, -96.769143
STARBUCKS COFFEE,Routine,03/28/2019,87,8008,CEDAR SPRINGS,C2452,75235,8008 CEDAR SPRINGS RD C2452,Mar 2019,FY2019,32.843868, -96.849682
AMERICA'S BEST WINGS,Routine,02/19/2019,87,4333,GANNON,#113,75237,4333 GANNON LN #113,Feb 2019,FY2019,32.656469, -96.889841
SUNSET CRAB SHACK INC,Routine,01/20/2019,86,534,SUNSET,,75208,534 SUNSET AVE,Jan 2019,FY2019,34.584769, -78.001733
CHIPOTLE MEXICAN GRILL,Routine,03/11/2019,92,12747,MIDWAY,#180,75244,12747 MIDWAY RD #180,Mar 2019,FY2019,47.804414, -117.23445
JIMMY JOHNS GOURMET SANDWICHES,Routine,03/13/2019,88,2222,MEDICAL DISTRICT,#200,75235,2222 MEDICAL DISTRICT DR #200,Mar 2019,FY2019,32.813025, -96.831052
THREE FOUNTAINS RETIREMENT APARTMENTS,Routine,02/13/2019,90,6011,MELODY,,75231,6011 MELODY LN,Feb 2019,FY2019,32.867784, -96.760311
COOPER FISH & CHICKEN LLC,Routine,03/11/2019,91,3302,CAMP WISDOM,,75237,3302 W CAMP WISDOM RD,Mar 2019,FY2019,32.662553, -96.874608
KATHRYN S MCWHORTER,Routine,02/28/2019,100,3678,TIMBERGLEN,,75287,3678 TIMBERGLEN RD,Feb 2019,FY2019,33.000502, -96.851743
CHIPOTLE MEXICAN GRILL,Routine,01/07/2019,96,11613,CENTRAL,#100,75243,11613 N CENTRAL EXPW #100,Jan 2019,FY2019,32.906744, -96.769361
FIRST PRESBYTERIAN CHURCH,Routine,04/17/2019,96,1822,YOUNG,,75201,1822 YOUNG ST,Apr 2019,FY2019,32.778506, -96.794089
LAUREL TAVERN,Routine,01/15/2019,91,1920,GREENVILLE,,75206,1920 GREENVILLE AVE,Jan 2019,FY2019,32.813651, -96.7702
7-ELEVEN,Routine,01/14/2019,90,7650,CAMPBELL,,75248,7650 CAMPBELL RD,Jan 2019,FY2019,32.978214, -96.768539
PERA WINE & TAPAS,Routine,02/21/2019,78,6006,BELTLINE,,75254,6006 BELTLINE RD,Feb 2019,FY2019,42.18702, -89.113714
DAVID W. CARTER HIGH SCHOOL,Routine,03/28/2019,96,1819,WHEATLAND,,75232,1819 W WHEATLAND RD,Mar 2019,FY2019,32.647677, -96.848496
DENNY'S #7421,Routine,05/01/2019,82,2425,WALNUT HILL,,75229,2425 WALNUT HILL LN,May 2019,FY2019,32.881135, -96.896873
MARIE GABRIELLES,Routine,02/26/2019,84,2728,HARWOOD,,75201,2728 N HARWOOD ST,Feb 2019,FY2019,32.793439, -96.807619
AA SHELL,Routine,02/15/2019,90,11404,STEMMONS,,75229,11404 N STEMMONS FRWY,Feb 2019,FY2019,32.896498, -96.897474
LA MICHOACANA/ TAQUERIA,Routine,04/29/2019,77,6770,GREENVILLE,,75231,6770 GREENVILLE AVE,Apr 2019,FY2019,32.867863, -96.766654
QUIK TRIP #972,Routine,03/17/2019,92,7818,GARLAND,,75214,7818 GARLAND RD,Mar 2019,FY2019,32.812086, -96.727645
RAPSCALLION,Follow-up,04/17/2019,80,2023,GREENVILLE,#101,75206,2023 GREENVILLE AVE #101,Apr 2019,FY2019,32.815281, -96.770187
TARGET,Routine,02/15/2019,98,13131,MONTFORT,,75240,13131 MONTFORT DR,Feb 2019,FY2019,32.92778, -96.811361
TACOS Y TORTAS EL CACHETON,Routine,02/06/2019,87,1050,WESTMORELAND,#429,75211,1050 N WESTMORELAND RD #429,Feb 2019,FY2019,32.755568, -96.873999
TAQUERIA LOS CUATES,Routine,01/18/2019,71,440,BUCKNER,#103,75217,440 S BUCKNER BLVD #103,Jan 2019,FY2019,32.719352, -96.682911
OLIVELLAS LAKEWOOD,Routine,03/22/2019,92,6465,MOCKINGBIRD,525,75214,6465 E MOCKINGBIRD LN 525,Mar 2019,FY2019,28.782178, -82.32731
HANMIRI,Routine,01/09/2019,72,2216,ROYAL,#119,75229,2216 ROYAL LN #119,Jan 2019,FY2019,32.895495, -96.904081
HAPPY DAY,Routine,01/04/2019,83,2560,ROYAL,#101,75229,2560 ROYAL LN #101,Jan 2019,FY2019,32.895928, -96.893076
ENCHILADA'S,Routine,03/26/2019,93,1304,ELM,#1304,75202,1304 ELM ST #1304,Mar 2019,FY2019,42.121408, -72.627399
SLAYTER'S 50/50,Routine,02/15/2019,85,2817,GREENVILLE,,75206,2817 GREENVILLE AVE,Feb 2019,FY2019,32.822958, -96.770158
LA JAVITA,Routine,02/24/2019,72,9508,OVERLAKE,,75220,9508 OVERLAKE DR,Feb 2019,FY2019,32.856897, -96.868977
GOOD MORNING DONUT,Routine,01/22/2019,85,3206,DAVIS,#B,75211,3206 W DAVIS ST #B,Jan 2019,FY2019,32.74953, -96.873086
LA NUEVA PUNTADA,Routine,01/20/2019,58,3520,BUCKNER,,75228,3520 N BUCKNER BLVD,Jan 2019,FY2019,32.803429, -96.682396
EUROPEAN IN TEXAS MARKET AND DELI,Routine,01/07/2019,84,11613,CENTRAL,#111A,75243,11613 N CENTRAL EXPW #111A,Jan 2019,FY2019,32.906744, -96.769361
E-Z TRIP FOOD STORE,Routine,04/11/2019,88,9811,WALNUT HILL,,75238,9811 WALNUT HILL LN,Apr 2019,FY2019,32.878974, -96.71712
SUBWAY SANDWICH SHOP #4,Routine,01/22/2019,91,8090,SPRING VALLEY,,75240,8090 SPRING VALLEY RD,Jan 2019,FY2019,38.976349, -94.483584
PIZZA HUT,Routine,03/04/2019,96,14760,PRESTON,,75254,14760 PRESTON RD,Mar 2019,FY2019,32.948886, -96.803457
FUJI YAMA,Routine,01/03/2019,93,18217,MIDWAY,#108,75287,18217 MIDWAY RD #108,Jan 2019,FY2019,32.998406, -96.843912
CUZCO CUISINE,Follow-up,02/15/2019,89,9220,SKILLMAN,#124,75243,9220 SKILLMAN ST #124,Feb 2019,FY2019,32.902791, -96.714538
BAYLOR UNIVERSITY MED CTR COLD/DRY PREP,Routine,03/29/2019,87,3500,GASTON,,75246,3500 GASTON AVE,Mar 2019,FY2019,32.342322, -86.31818
EL TIZONCITO,Routine,01/10/2019,96,3318,FOREST,#100,75234,3318 FOREST LN #100,Jan 2019,FY2019,32.909592, -96.868356
CEDAR & VINE,Follow-up,02/27/2019,62,9661,AUDELIA,#105,75238,9661 AUDELIA RD #105,Feb 2019,FY2019,32.877932, -96.717969
GO LOCO BURRITOS & TACO,Routine,01/18/2019,78,116,JIM MILLER,,75217,116 N JIM MILLER RD,Jan 2019,FY2019,32.713799, -96.700031
DAL TESTARDO,Routine,03/14/2019,97,6959,ARAPAHO,#104,75248,6959 ARAPAHO #104,Mar 2019,FY2019,0,0
BAYLOR CANCER CENTER KITCHEN DINING SERVERY,Routine,03/20/2019,82,3410,WORTH,,75246,3410 WORTH ST,Mar 2019,FY2019,32.788382, -96.779294
OUMI SUSHI @SPROUTS 126,Routine,02/07/2019,90,1800,HENDERSON,,75206,1800 N HENDERSON AVE,Feb 2019,FY2019,32.81051, -96.773518
LA MICHOACANA MEAT MARKET-MEAT MARKET,Routine,03/13/2019,80,2420,FITZHUGH,,75204,2420 N FITZHUGH AVE,Mar 2019,FY2019,32.811885, -96.782893
BETO & SON REAL MEXICAN FOOD,Routine,04/11/2019,80,3011,GULDEN,#108,75212,3011 GULDEN LN #108,Apr 2019,FY2019,32.778945, -96.827713
SAPA HOUSE (BAR),Routine,03/26/2019,98,1623,MAIN,#102,75201,1623 MAIN ST #102,Mar 2019,FY2019,42.453628, -71.405824
DICKEY'S BBQ,Routine,01/22/2019,94,1201,ELM,#LL5,75202,1201 ELM ST #LL5,Jan 2019,FY2019,33.119845, -91.955569
BABB'S BBQ,Routine,01/10/2019,87,3015,GULDEN,#105,75212,3015 GULDEN #105,Jan 2019,FY2019,0,0
TACO CABANA #265,Routine,03/05/2019,83,4360,DALLAS FT WORTH,,75208,4360 DALLAS FT WORTH TPKE,Mar 2019,FY2019,0,0
CEVICHE LOCO,Routine,03/27/2019,90,7861,LAKE JUNE,,75217,7861 LAKE JUNE RD,Mar 2019,FY2019,32.73444, -96.686574
QUIKTRIP #1900,Routine,03/12/2019,92,6055,ALPHA,,75240,6055 ALPHA RD,Mar 2019,FY2019,32.933242, -96.802227
60 VINES (BAR IN GREENHOUSE),Routine,01/24/2019,100,500,CRESCENT,#160,75201,500 CRESCENT CT #160,Jan 2019,FY2019,40.284539, -86.491331
ABYSSINIA MARKET,Routine,02/11/2019,87,9191,FOREST,#1A,75243,9191 FOREST LN #1A,Feb 2019,FY2019,32.909225, -96.743667
DIAMOND SHAMROCK,Routine,01/03/2019,96,3501,SIMPSON STUART,,75241,3501 SIMPSON STUART RD,Jan 2019,FY2019,32.672911, -96.762629
MCDONALD'S,Routine,02/13/2019,94,632,RL THORNTON,,75203,632 S RL THORNTON FRWY,Feb 2019,FY2019,32.744969, -96.812471
HAWTHORNE SUITES DALLAS,Routine,03/12/2019,91,7900,BROOKRIVER,,75247,7900 BROOKRIVER DR,Mar 2019,FY2019,32.817729, -96.863419
WEST TOWN BAKERY,Routine,01/09/2019,90,5227,SINGLETON,,75212,5227 SINGLETON BLVD,Jan 2019,FY2019,32.778596, -96.908149
7-11 #22948,Routine,03/12/2019,92,5403,ARAPAHO,,75248,5403 ARAPAHO RD,Mar 2019,FY2019,32.960303, -96.818091
